6480 [5, 8] 82.85 42 618966 25009
6481 [5, 8] 81.93999999999998 44 619010 25010
6482 [5, 8] 81.085 46 619061 25012
6483 [5, 8] 62.76 41 619102 25013
6484 [4, 8] 82.83999999999999 42 619144 25014
6485 [3, 8] 71.13500000000002 49 619244 25018
6486 [4, 8] 79.015 46 619299 25020
6487 [4, 8] 81.875 44 619343 25021
6488 [5, 8] 72.72 40 619383 25022
6489 [5, 8] 81.975 44 619427 25023
6490 [2, 8] 71.535 40 619467 25024
6491 [5, 8] 81.91 44 619511 25025
6492 [2, 8] 72.745 42 619553 25026
6493 [5, 8] 81.85499999999999 44 619597 25027
6494 [0, 7] 50.755 44 619658 25030
6495 [2, 8] 72.66000000000001 40 619735 25032
6496 [2, 8] 62.565000000000005 38 619773 25033
6497 [2, 8] 71.87 42 619815 25034
6498 [0, 8] 49.040000000000006 51 619866 25035
6499 [4, 8] 82.075 46 619912 25036
6500 [0, 8] 40.989999999999995 48 619960 25037
6501 [5, 8] 80.86999999999999 44 620004 25038
6502 [4, 8] 67.025 48 620052 25039
6503 [4, 8] 71.785 42 620094 25040
6504 [4, 8] 61.905 46 620140 25041
6505 [0, 8] 40.900000000000006 47 620226 25043
6506 [4, 8] 80.925 44 620270 25044
6507 [5, 8] 61.85000000000001 43 620313 25045
6508 [5, 8] 77.11 48 620361 25046
6509 [4, 8] 80.89999999999999 44 620405 25047
6510 [5, 8] 70.83000000000001 42 620447 25048
6511 [5, 8] 82.885 42 620489 25049
6512 [5, 8] 81.91499999999999 44 620533 25050
6513 [4, 8] 72.055 47 620605 25052
6514 [5, 8] 69.86 44 620696 25055
6515 [0, 4] 40.405 39 620735 25056
6516 [5, 8] 71.75500000000001 42 620777 25057
6517 [5, 8] 72.76500000000001 40 620817 25058
6518 [5, 8] 80.0 46 620863 25059
6519 [4, 8] 82.83 42 620905 25060
6520 [5, 8] 71.805 42 620947 25061
6521 [0, 7] 51.690000000000005 44 620991 25062
6522 [4, 8] 82.74999999999999 42 621033 25063
6523 [5, 8] 56.925000000000004 47 621080 25064
6524 [2, 8] 67.98 48 621128 25065
6525 [2, 8] 60.78 45 621181 25067
6526 [5, 8] 72.75 40 621221 25068
6527 [5, 8] 79.95499999999998 46 621267 25069
6528 [0, 8] 39.989999999999995 48 621315 25070
6529 [4, 8] 81.895 44 621385 25073
6530 [2, 8] 79.96 48 621433 25074
6531 [5, 8] 72.885 43 621476 25075
6532 [0, 8] -6.484999999999996 95 621571 25076
6533 [4, 8] 80.92 44 621615 25077
6534 [4, 8] 71.375 40 621655 25078
6535 [2, 8] 68.11500000000001 48 621703 25079
6536 [3, 8] 81.87 44 621747 25080
6537 [2, 8] 60.060000000000024 48 621795 25081
6538 [4, 8] 59.09000000000001 51 621846 25082
6539 [5, 8] 70.915 46 621903 25084
6540 [3, 8] 79.01 48 621951 25085
6541 [5, 8] 82.00999999999999 44 621995 25086
6542 [5, 8] 71.055 46 622041 25087
6543 [5, 8] 81.86999999999999 44 622085 25088
6544 [4, 8] 56.89000000000001 44 622129 25089
6545 [0, 7] 60.95500000000001 46 622175 25090
6546 [5, 8] 51.074999999999996 48 622223 25091
6547 [5, 8] 82.835 42 622265 25092
6548 [4, 8] 49.785000000000004 42 622307 25093
6549 [5, 8] 79.99499999999999 46 622353 25094
6550 [5, 8] 60.84 46 622399 25095
6551 [4, 8] 80.99499999999999 46 622445 25096
6552 [5, 8] 82.88 42 622487 25097
6553 [5, 8] 59.785 42 622541 25099
6554 [3, 8] 69.77000000000001 44 622585 25100
6555 [5, 8] 68.10500000000002 51 622636 25101
6556 [5, 8] 72.76500000000001 40 622676 25102
6557 [3, 8] 71.87 42 622718 25103
6558 [5, 8] 69.135 51 622769 25104
6559 [3, 8] 72.82500000000002 43 622812 25105
6560 [5, 8] 59.03000000000001 50 622862 25106
6561 [4, 8] 82.845 42 622904 25107
6562 [3, 8] 69.88000000000001 44 622948 25108
6563 [5, 8] 80.105 46 623011 25111
6564 [0, 8] 41.974999999999994 47 623070 25113
6565 [4, 8] 71.80000000000001 45 623115 25114
6566 [3, 8] 79.085 48 623163 25115
6567 [5, 8] 68.08000000000001 49 623212 25116
6568 [5, 8] 57.745 43 623255 25117
6569 [4, 8] 52.800000000000004 43 623298 25118
6570 [5, 8] 70.99000000000001 44 623342 25119
6571 [2, 8] 70.79500000000002 42 623414 25121
6572 [4, 8] 71.99000000000001 45 623459 25122
6573 [3, 8] 61.92000000000001 46 623505 25123
6574 [4, 8] 71.75 42 623557 25125
6575 [5, 8] 69.845 44 623601 25126
6576 [0, 8] 60.265000000000015 54 623655 25127
6577 [3, 8] 81.885 44 623699 25128
6578 [5, 8] 70.63 40 623739 25129
6579 [5, 8] 69.095 50 623789 25130
6580 [5, 8] 81.945 44 623833 25131
6581 [0, 7] 49.915000000000006 46 623879 25132
6582 [0, 7] 52.650000000000006 40 623919 25133
6583 [5, 8] 62.745 41 623960 25134
6584 [5, 8] 81.91 44 624004 25135
6585 [0, 5] 42.335 38 624090 25137
6586 [5, 8] 82.93999999999998 44 624134 25138
6587 [5, 8] 79.015 47 624189 25140
6588 [4, 8] 66.04000000000002 51 624240 25141
6589 [4, 8] 79.14499999999998 48 624288 25142
6590 [5, 8] 67.80000000000001 45 624333 25143
6591 [5, 8] 82.865 42 624375 25144
6592 [5, 8] 72.02000000000001 50 624472 25146
6593 [5, 8] 80.01499999999999 48 624520 25147
6594 [5, 8] 70.86500000000001 42 624562 25148
6595 [3, 8] 82.00000000000001 44 624606 25149
6596 [5, 8] 67.98500000000001 46 624652 25150
6597 [4, 8] 56.895 46 624698 25151
6598 [3, 8] 70.01000000000002 48 624746 25152
6599 [0, 7] 41.629999999999995 40 624786 25153
6600 [5, 8] 69.015 46 624832 25154
6601 [5, 8] 62.830000000000005 43 624882 25156
6602 [0, 8] 52.890000000000015 45 624927 25157
6603 [3, 8] 82.795 42 624969 25158
6604 [4, 8] 58.76500000000001 42 625011 25159
6605 [4, 8] 61.64 40 625088 25161
6606 [5, 8] 67.27499999999999 50 625138 25162
6607 [5, 8] 81.95 44 625182 25163
6608 [3, 8] 71.88000000000002 45 625227 25164
6609 [5, 8] 60.76500000000001 43 625270 25165
6610 [5, 8] 71.805 42 625335 25168
6611 [5, 8] 71.775 42 625377 25169
6612 [5, 8] 81.015 46 625423 25170
6613 [3, 8] 81.9 44 625509 25172
6614 [3, 8] 69.83500000000001 46 625560 25174
6615 [4, 8] 71.77000000000001 42 625602 25175
6616 [4, 8] 51.769999999999996 44 625646 25176
6617 [5, 8] 82.835 42 625688 25177
6618 [4, 8] 81.97500000000001 44 625732 25178
6619 [4, 8] 79.97 46 625778 25179
6620 [3, 8] 60.72500000000001 42 625820 25180
6621 [2, 8] 52.585 39 625896 25182
6622 [4, 8] 76.19500000000001 50 625951 25184
6623 [4, 8] 79.08999999999999 46 626003 25186
6624 [4, 8] 80.955 46 626049 25187
6625 [5, 8] 82.86999999999999 44 626096 25189
6626 [5, 8] 77.82499999999999 46 626142 25190
6627 [2, 8] 72.81500000000001 43 626185 25191
6628 [4, 8] 72.70000000000002 40 626225 25192
6629 [5, 8] 59.925000000000004 46 626271 25193
6630 [2, 8] 80.86 46 626317 25194
6631 [5, 8] 70.05000000000001 46 626363 25195
6632 [5, 8] 59.95000000000001 45 626408 25196
6633 [5, 8] 60.025000000000006 48 626456 25197
6634 [0, 7] 49.830000000000005 44 626500 25198
6635 [5, 8] 61.660000000000004 42 626542 25199
6636 [5, 8] 82.885 42 626584 25200
6637 [5, 8] 82.86 42 626626 25201
6638 [0, 6] 60.01500000000001 48 626674 25202
6639 [3, 8] 70.83500000000001 45 626719 25203
6640 [3, 8] 68.89000000000001 46 626799 25205
6641 [5, 8] 72.76500000000001 40 626839 25206
6642 [4, 8] 69.91 44 626883 25207
6643 [5, 8] 70.85 42 626925 25208
6644 [0, 8] 38.279999999999994 56 626981 25209
6645 [5, 8] 72.71000000000001 42 627023 25210
6646 [4, 8] 82.855 42 627065 25211
6647 [0, 7] 50.81 44 627109 25212
6648 [5, 8] 60.13 50 627159 25213
6649 [5, 8] 82.87499999999999 42 627201 25214
6650 [3, 8] 61.75000000000001 40 627241 25215
6651 [5, 8] 80.95 44 627285 25216
6652 [2, 8] 69.61 44 627329 25217
6653 [5, 8] 82.865 42 627406 25219
6654 [5, 8] 71.97999999999999 46 627452 25220
6655 [5, 8] 78.1 51 627503 25221
6656 [3, 8] 70.69500000000001 42 627545 25222
6657 [0, 8] 42.129999999999995 50 627595 25223
6658 [0, 7] 57.93000000000001 48 627643 25224
6659 [2, 8] 67.17500000000001 52 627695 25225
6660 [5, 8] 80.96999999999998 46 627741 25226
6661 [0, 6] 51.73500000000001 45 627786 25227
6662 [4, 8] 79.99499999999999 46 627832 25228
6663 [4, 8] 77.77 44 627876 25229
6664 [4, 8] 62.760000000000005 41 627917 25230
6665 [0, 6] 51.68 44 627961 25231
6666 [0, 8] 52.81000000000002 44 628005 25232
6667 [4, 8] 68.81 44 628049 25233
6668 [4, 8] 71.85000000000001 44 628093 25234
6669 [0, 8] 40.09 48 628141 25235
6670 [4, 8] 71.09500000000001 47 628188 25236
6671 [5, 8] 82.865 42 628230 25237
6672 [4, 8] 82.02 44 628274 25238
6673 [4, 8] 82.80999999999999 42 628316 25239
6674 [2, 8] 72.79 43 628359 25240
6675 [2, 8] 70.99000000000001 47 628406 25241
6676 [2, 8] 78.11 48 628454 25242
6677 [5, 8] 82.835 42 628544 25245
6678 [3, 8] 79.97999999999999 48 628592 25246
6679 [5, 8] 72.04000000000002 45 628637 25247
6680 [3, 8] 50.925000000000004 46 628715 25249
6681 [3, 8] 70.815 44 628759 25250
6682 [5, 8] 81.98999999999998 46 628810 25252
6683 [3, 8] 61.79500000000001 43 628853 25253
6684 [5, 8] 72.75 40 628902 25255
6685 [4, 8] 72.69000000000001 40 628981 25257
6686 [4, 8] 82.865 42 629031 25259
6687 [3, 8] 62.565000000000005 40 629071 25260
6688 [4, 8] 71.925 45 629116 25261
6689 [5, 8] 82.87499999999999 42 629158 25262
6690 [5, 8] 80.92 44 629202 25263
6691 [5, 8] 61.88000000000001 46 629248 25264
6692 [5, 8] 70.915 46 629294 25265
6693 [5, 8] 82.02 44 629338 25266
6694 [0, 7] 48.92 47 629385 25267
6695 [0, 7] 50.69500000000001 42 629427 25268
6696 [5, 8] 71.83000000000001 42 629469 25269
6697 [2, 8] 74.945 48 629517 25270
6698 [5, 8] 80.74499999999999 47 629569 25272
6699 [4, 8] 72.73500000000001 40 629609 25273
6700 [4, 8] 82.005 44 629653 25274
6701 [2, 8] 78.985 48 629741 25276
6702 [4, 8] 69.055 46 629787 25277
6703 [5, 8] 69.905 47 629834 25278
6704 [5, 8] 82.77499999999999 42 629894 25280
6705 [3, 8] 71.56 40 629964 25282
6706 [3, 8] 71.05000000000001 48 630047 25284
6707 [0, 5] 41.58500000000001 40 630087 25285
6708 [5, 8] 80.97500000000001 46 630144 25287
6709 [3, 8] 82.84 42 630186 25288
6710 [5, 8] 78.05499999999999 48 630234 25289
6711 [0, 7] 60.07500000000001 48 630282 25290
6712 [3, 8] 71.73500000000001 42 630324 25291
6713 [2, 8] 58.004999999999995 50 630374 25292
6714 [5, 8] 69.915 44 630418 25293
6715 [4, 8] 81.05499999999999 46 630472 25295
6716 [5, 8] 70.86000000000001 44 630516 25296
6717 [4, 8] 51.72500000000001 42 630616 25299
6718 [4, 8] 62.605000000000004 38 630654 25300
6719 [5, 8] 49.835 44 630698 25301
6720 [5, 8] 79.115 48 630746 25302
6721 [5, 8] 47.94 46 630835 25304
6722 [2, 8] 80.875 44 630919 25306
6723 [0, 8] 62.095000000000006 48 630967 25307
6724 [5, 8] 61.84 45 631012 25308
6725 [5, 8] 72.72 40 631052 25309
6726 [5, 8] 78.22 50 631102 25310
6727 [2, 8] 81.88 44 631146 25311
6728 [4, 8] 69.07999999999998 49 631195 25312
6729 [4, 8] 58.010000000000005 49 631278 25314
6730 [3, 8] 68.995 46 631324 25315
6731 [4, 8] 69.06000000000002 48 631372 25316
6732 [5, 8] 82.86999999999999 44 631416 25317
6733 [0, 5] 41.425 36 631452 25318
6734 [5, 8] 80.96999999999998 44 631496 25319
6735 [4, 8] 69.89500000000001 47 631543 25320
6736 [5, 8] 80.91 46 631589 25321
6737 [5, 8] 71.79 44 631633 25322
6738 [3, 8] 61.96000000000001 46 631679 25323
6739 [3, 8] 59.96000000000001 49 631799 25326
6740 [5, 8] 71.92 42 631841 25327
6741 [5, 8] 68.12 49 631890 25328
6742 [5, 8] 61.920000000000016 45 631935 25329
6743 [4, 8] 79.91 46 631981 25330
6744 [3, 8] 66.245 52 632144 25334
6745 [2, 8] 48.84 44 632188 25335
6746 [0, 6] 50.81000000000002 45 632233 25336
6747 [3, 8] 81.875 44 632277 25337
6748 [0, 6] 47.730000000000004 44 632383 25341
6749 [4, 8] 72.71000000000001 40 632423 25342
6750 [4, 8] 80.975 44 632467 25343
6751 [4, 8] 77.10000000000001 50 632517 25344
6752 [0, 8] 50.95000000000001 46 632571 25346
6753 [3, 8] 71.78 42 632613 25347
6754 [0, 4] 41.260000000000005 36 632649 25348
6755 [5, 8] 82.95 44 632693 25349
6756 [5, 8] 72.66 40 632737 25351
6757 [3, 8] 79.885 46 632857 25354
6758 [4, 8] 60.76500000000001 43 632930 25356
6759 [4, 8] 72.525 38 632968 25357
6760 [5, 8] 81.91499999999999 44 633012 25358
6761 [4, 8] 62.54 38 633050 25359
6762 [5, 8] 61.815000000000005 43 633093 25360
6763 [5, 8] 68.795 44 633180 25362
6764 [3, 8] 72.70000000000002 40 633220 25363
6765 [5, 8] 71.01500000000001 47 633267 25364
6766 [3, 8] 81.97000000000001 44 633311 25365
6767 [5, 8] 62.6 38 633382 25367
6768 [5, 8] 70.79 42 633424 25368
6769 [5, 8] 82.02 44 633507 25370
6770 [5, 8] 81.47499999999998 40 633547 25371
6771 [5, 8] 69.97 46 633593 25372
6772 [4, 8] 80.935 46 633639 25373
6773 [4, 8] 71.00000000000001 46 633685 25374
6774 [3, 8] 70.84500000000001 44 633729 25375
6775 [4, 8] 71.85000000000001 42 633771 25376
6776 [5, 8] 68.065 50 633912 25380
6777 [5, 8] 61.75 40 633952 25381
6778 [5, 8] 80.03999999999999 47 634031 25383
6779 [5, 8] 62.95500000000001 45 634079 25385
6780 [0, 7] 62.900000000000006 46 634134 25387
6781 [5, 8] 62.835 43 634177 25388
6782 [2, 8] 72.69 40 634217 25389
6783 [0, 6] 42.435 36 634253 25390
6784 [4, 8] 68.83500000000001 44 634297 25391
6785 [2, 8] 59.675 42 634339 25392
6786 [5, 8] 72.67500000000001 40 634411 25394
6787 [2, 8] 81.96000000000001 44 634455 25395
6788 [3, 8] 61.030000000000015 48 634503 25396
6789 [5, 8] 82.80499999999999 42 634545 25397
6790 [5, 8] 72.755 40 634627 25400
6791 [4, 8] 58.705 42 634669 25401
6792 [4, 8] 75.25500000000001 50 634753 25403
6793 [4, 8] 69.04500000000002 46 634830 25406
6794 [5, 8] 70.795 42 634872 25407
6795 [5, 8] 66.94500000000001 46 634918 25408
6796 [5, 8] 59.575 40 634958 25409
6797 [5, 8] 78.99999999999999 47 635040 25411
6798 [3, 8] 71.715 42 635082 25412
6799 [4, 8] 79.92999999999999 46 635128 25413
6800 [5, 8] 82.895 42 635170 25414
6801 [4, 8] 70.77000000000001 43 635213 25415
6802 [5, 8] 71.78500000000001 42 635255 25416
6803 [2, 8] 79.94 46 635301 25417
6804 [5, 8] 78.93499999999999 46 635347 25418
6805 [4, 8] 71.01500000000001 47 635394 25419
6806 [3, 8] 80.59500000000001 40 635434 25420
6807 [0, 6] 42.505 38 635472 25421
6808 [4, 8] 78.845 46 635518 25422
6809 [5, 8] 61.85 43 635561 25423
6810 [4, 8] 52.64000000000001 39 635600 25424
6811 [2, 8] 71.83000000000001 42 635642 25425
6812 [5, 8] 82.865 42 635684 25426
6813 [4, 8] 81.92 44 635735 25428
6814 [5, 8] 69.11499999999998 48 635797 25430
6815 [4, 8] 70.81 42 635881 25432
6816 [5, 8] 78.99 48 635929 25433
6817 [5, 8] 58.10500000000001 51 635980 25434
6818 [4, 8] 78.14 48 636028 25435
6819 [4, 8] 61.63 40 636068 25436
6820 [5, 8] 80.985 44 636112 25437
6821 [2, 8] 51.699999999999996 41 636153 25438
6822 [0, 8] 41.86 47 636200 25439
6823 [5, 8] 79.965 46 636246 25440
6824 [5, 8] 61.82500000000001 42 636288 25441
6825 [5, 8] 39.73 44 636332 25442
6826 [2, 8] 62.61 40 636372 25443
6827 [4, 8] 80.08 46 636418 25444
6828 [5, 8] 81.975 46 636464 25445
6829 [4, 8] 80.98 44 636508 25446
6830 [5, 8] 82.63499999999999 40 636548 25447
6831 [0, 8] 58.13500000000001 50 636613 25450
6832 [5, 8] 59.150000000000006 50 636663 25451
6833 [0, 5] 32.275 36 636699 25452
6834 [4, 8] 70.105 48 636747 25453
6835 [4, 8] 79.99 46 636793 25454
6836 [4, 8] 70.83500000000001 45 636838 25455
6837 [2, 8] 70.91 44 636882 25456
6838 [5, 8] 70.86500000000001 44 636926 25457
6839 [5, 8] 70.88500000000002 44 636970 25458
6840 [5, 8] 80.975 46 637052 25460
6841 [4, 8] 78.16 48 637100 25461
6842 [4, 8] 71.815 44 637144 25462
6843 [5, 8] 81.96999999999998 44 637188 25463
6844 [5, 8] 81.085 46 637234 25464
6845 [5, 8] 78.12999999999998 48 637282 25465
6846 [3, 8] 81.03 46 637328 25466
6847 [3, 8] 72.73 40 637368 25467
6848 [4, 8] 80.925 44 637412 25468
6849 [3, 8] 79.955 46 637458 25469
6850 [4, 8] 71.86500000000001 42 637500 25470
6851 [4, 8] 80.865 44 637544 25471
6852 [4, 8] 79.97999999999999 47 637594 25473
6853 [2, 8] 81.88000000000001 44 637638 25474
6854 [5, 8] 71.075 47 637685 25475
6855 [4, 8] 81.985 44 637729 25476
6856 [4, 8] 79.90999999999998 46 637775 25477
6857 [5, 8] 82.01 44 637819 25478
6858 [0, 8] 48.25500000000001 54 637873 25479
6859 [4, 8] 79.72999999999999 44 637917 25480
6860 [4, 8] 82.825 42 637959 25481
6861 [5, 8] 82.02499999999999 44 638003 25482
6862 [5, 8] 71.9 42 638045 25483
6863 [0, 8] 52.07 48 638093 25484
6864 [5, 8] 82.91499999999999 44 638137 25485
6865 [4, 8] 70.935 45 638182 25486
6866 [2, 8] 50.58 40 638222 25487
6867 [3, 8] 61.80500000000001 42 638264 25488
6868 [4, 8] 81.89999999999999 44 638308 25489
6869 [5, 8] 82.86 42 638350 25490
6870 [4, 8] 81.105 46 638427 25492
6871 [5, 8] 71.095 47 638474 25493
6872 [3, 8] 69.64500000000001 42 638516 25494
6873 [5, 8] 81.89 44 638560 25495
6874 [0, 6] 41.56 38 638598 25496
6875 [5, 8] 71.86000000000001 44 638681 25498
6876 [5, 8] 81.90499999999999 44 638733 25500
6877 [4, 8] 61.900000000000006 43 638776 25501
6878 [0, 6] 42.48500000000001 38 638814 25502
6879 [4, 8] 82.855 42 638899 25504
6880 [3, 8] 70.86500000000001 42 638941 25505
6881 [5, 8] 82.89 42 638983 25506
6882 [5, 8] 67.945 48 639031 25507
6883 [5, 8] 47.905 45 639076 25508
6884 [5, 8] 80.89999999999999 44 639120 25509
6885 [0, 8] 42.73500000000001 42 639209 25511
6886 [5, 8] 71.785 42 639251 25512
6887 [5, 8] 80.96499999999999 44 639295 25513
6888 [4, 8] 78.135 48 639343 25514
6889 [4, 8] 70.88000000000001 42 639385 25515
6890 [0, 7] 52.67000000000001 40 639425 25516
6891 [5, 8] 59.775 43 639468 25517
6892 [5, 8] 79.83 46 639514 25518
6893 [0, 6] 61.80500000000001 44 639558 25519
6894 [4, 8] 79.08999999999999 46 639604 25520
6895 [4, 8] 61.69500000000001 40 639647 25522
6896 [5, 8] 72.685 40 639687 25523
6897 [0, 8] 63.04000000000001 48 639735 25524
6898 [4, 8] 71.77000000000001 42 639777 25525
6899 [5, 8] 82.80499999999999 42 639819 25526
6900 [3, 8] 72.685 40 639859 25527
6901 [4, 8] 71.355 38 639933 25529
6902 [3, 8] 50.855000000000004 47 639980 25530
6903 [5, 8] 70.86000000000001 44 640024 25531
6904 [0, 6] 51.71000000000001 40 640064 25532
6905 [5, 8] 56.83000000000001 44 640108 25533
6906 [5, 8] 71.935 44 640152 25534
6907 [0, 5] 60.69500000000001 42 640194 25535
6908 [3, 8] 71.98000000000002 45 640239 25536
6909 [5, 8] 82.88 42 640281 25537
6910 [5, 8] 58.095 48 640329 25538
6911 [0, 8] 59.140000000000015 50 640379 25539
6912 [5, 8] 68.855 46 640425 25540
6913 [5, 8] 80.12 46 640471 25541
6914 [4, 8] 80.99 46 640517 25542
6915 [4, 8] 69.825 44 640561 25543
6916 [4, 8] 72.85000000000001 43 640604 25544
6917 [5, 8] 81.99 44 640648 25545
6918 [0, 6] 40.535 44 640692 25546
6919 [3, 8] 80.97 44 640736 25547
6920 [4, 8] 71.76500000000001 42 640778 25548
6921 [5, 8] 71.8 42 640820 25549
6922 [5, 8] 80.075 46 640866 25550
6923 [4, 8] 62.71500000000001 41 640907 25551
6924 [0, 8] 42.675000000000004 42 640991 25553
6925 [5, 8] 62.32000000000001 36 641027 25554
6926 [0, 7] 51.915000000000006 47 641074 25555
6927 [3, 8] 68.91 44 641118 25556
6928 [2, 8] 81.85499999999999 44 641162 25557
6929 [4, 8] 82.85 42 641204 25558
6930 [2, 8] 72.70500000000001 40 641244 25559
6931 [0, 6] 52.49 38 641282 25560
6932 [4, 8] 71.975 46 641328 25561
6933 [4, 8] 61.80000000000001 45 641373 25562
6934 [2, 8] 71.745 42 641415 25563
6935 [3, 8] 69.76500000000001 44 641459 25564
6936 [4, 8] 70.00500000000001 44 641503 25565
6937 [3, 8] 72.71000000000001 40 641543 25566
6938 [5, 8] 81.895 44 641624 25568
6939 [5, 8] 68.97500000000001 44 641668 25569
6940 [3, 8] 80.06 46 641714 25570
6941 [4, 8] 72.73500000000001 40 641754 25571
6942 [5, 8] 72.72500000000001 40 641794 25572
6943 [2, 8] 81.91499999999999 46 641840 25573
6944 [5, 8] 80.92999999999999 44 641884 25574
6945 [0, 7] 47.94500000000001 47 641931 25575
6946 [4, 8] 72.74000000000001 40 641971 25576
6947 [0, 6] 41.665000000000006 40 642011 25577
6948 [0, 8] 51.18000000000001 50 642069 25579
6949 [4, 8] 72.71000000000001 40 642109 25580
6950 [0, 8] 52.77 42 642201 25583
6951 [5, 8] 70.015 48 642249 25584
6952 [4, 8] 71.70000000000002 43 642292 25585
6953 [5, 8] 70.94 45 642337 25586
6954 [5, 8] 70.83000000000001 42 642413 25588
6955 [3, 8] 69.01500000000001 47 642460 25589
6956 [4, 8] 82.00999999999999 44 642504 25590
6957 [4, 8] 50.825 43 642547 25591
6958 [5, 8] 81.99 44 642591 25592
6959 [2, 8] 80.03999999999999 48 642655 25595
6960 [3, 8] 72.67 40 642695 25596
6961 [4, 8] 60.915 45 642740 25597
6962 [4, 8] 79.02 46 642786 25598
6963 [0, 7] 42.525 38 642824 25599
6964 [5, 8] 62.435 36 642860 25600
6965 [2, 8] 77.00999999999999 54 642993 25603
6966 [3, 8] 71.89500000000001 45 643038 25604
6967 [4, 8] 81.975 44 643125 25606
6968 [5, 8] 81.96 44 643169 25607
6969 [0, 6] 41.55500000000001 38 643207 25608
6970 [5, 8] 82.835 42 643249 25609
6971 [0, 8] 31.849999999999994 45 643308 25611
6972 [0, 8] 51.015 48 643356 25612
6973 [5, 8] 81.925 44 643428 25614
6974 [5, 8] 47.379999999999995 45 643473 25615
6975 [3, 8] 57.29000000000002 53 643526 25616
6976 [2, 8] 60.68 40 643566 25617
6977 [5, 8] 70.82 42 643608 25618
6978 [4, 8] 82.815 42 643681 25620
6979 [4, 8] 70.75 42 643723 25621
6980 [2, 8] 66.975 46 643769 25622
6981 [5, 8] 60.655 40 643809 25623
6982 [2, 8] 58.005 46 643855 25624
6983 [0, 8] 62.065000000000005 46 643901 25625
6984 [3, 8] 81.89999999999999 44 643945 25626
6985 [3, 8] 71.73500000000001 42 643987 25627
6986 [3, 8] 62.620000000000005 41 644028 25628
6987 [2, 8] 70.785 42 644070 25629
6988 [5, 8] 67.095 51 644121 25630
6989 [5, 8] 81.08999999999999 46 644167 25631
6990 [0, 6] 48.815000000000005 45 644212 25632
6991 [5, 8] 77.21 50 644267 25634
6992 [5, 8] 80.105 46 644352 25636
6993 [3, 8] 80.115 48 644400 25637
6994 [5, 8] 81.07 48 644482 25639
6995 [3, 8] 62.595000000000006 38 644520 25640
6996 [3, 8] 58.845000000000006 44 644564 25641
6997 [3, 8] 68.92000000000002 46 644615 25643
6998 [0, 8] 51.75000000000001 45 644703 25645
6999 [4, 8] 79.005 48 644751 25646
7000 [3, 8] 61.89000000000001 46 644804 25648
7001 [2, 8] 71.72 44 644848 25649
7002 [4, 8] 80.90499999999999 44 644892 25650
7003 [4, 8] 82.00500000000001 46 644938 25651
7004 [3, 8] 79.14000000000001 48 644986 25652
7005 [5, 8] 82.855 42 645028 25653
7006 [0, 8] 52.830000000000005 44 645072 25654
7007 [0, 7] 31.689999999999994 43 645115 25655
7008 [2, 8] 49.675 45 645160 25656
7009 [4, 8] 52.504999999999995 39 645264 25660
7010 [4, 8] 80.93999999999998 46 645317 25662
7011 [2, 8] 79.055 49 645366 25663
7012 [3, 8] 70.76500000000001 42 645408 25664
7013 [5, 8] 71.79 42 645462 25666
7014 [5, 8] 72.02000000000001 45 645507 25667
7015 [0, 7] 51.815000000000005 42 645549 25668
7016 [5, 8] 72.76500000000001 40 645603 25670
7017 [0, 8] 52.825 44 645647 25671
7018 [5, 8] 72.745 40 645687 25672
7019 [4, 8] 70.02000000000001 48 645735 25673
7020 [4, 8] 70.96000000000001 47 645782 25674
7021 [5, 8] 61.64 40 645822 25675
7022 [2, 8] 82.78999999999999 42 645864 25676
7023 [2, 8] 80.91499999999999 44 645915 25678
7024 [3, 8] 71.78500000000001 42 645962 25680
7025 [5, 8] 72.85000000000001 43 646005 25681
7026 [4, 8] 71.01500000000001 47 646052 25682
7027 [5, 8] 81.92999999999999 44 646096 25683
7028 [5, 8] 61.62500000000001 40 646136 25684
7029 [5, 8] 72.855 42 646178 25685
7030 [3, 8] 71.04500000000002 47 646225 25686
7031 [2, 8] 81.91499999999999 44 646269 25687
7032 [0, 4] 32.15999999999999 35 646312 25689
7033 [5, 8] 66.94 48 646360 25690
7034 [4, 8] 57.975 46 646406 25691
7035 [5, 8] 69.855 44 646483 25693
7036 [2, 8] 59.735 44 646527 25694
7037 [4, 8] 72.81 43 646570 25695
7038 [3, 8] 70.07500000000002 47 646617 25696
7039 [4, 8] 80.045 46 646663 25697
7040 [5, 8] 79.02499999999999 46 646709 25698
7041 [2, 8] 72.71000000000001 40 646785 25700
7042 [5, 8] 56.18500000000001 54 646839 25701
7043 [4, 8] 69.98000000000002 44 646883 25702
7044 [5, 8] 57.78 44 646966 25704
7045 [2, 8] 79.105 50 647016 25705
7046 [5, 8] 78.24999999999999 50 647066 25706
7047 [4, 8] 71.9 42 647108 25707
7048 [5, 8] 81.89999999999999 44 647191 25709
7049 [4, 8] 61.650000000000006 42 647248 25711
7050 [0, 8] 62.87500000000001 44 647292 25712
7051 [4, 8] 78.19000000000001 48 647349 25714
7052 [4, 8] 81.92 44 647393 25715
7053 [2, 8] 80.01999999999998 47 647440 25716
7054 [3, 8] 78.11 48 647525 25718
7055 [5, 8] 69.9 47 647575 25720
7056 [3, 8] 61.76500000000001 40 647615 25721
7057 [0, 6] 30.615 42 647657 25722
7058 [3, 8] 81.91000000000001 44 647701 25723
7059 [3, 8] 65.10000000000001 53 647754 25724
7060 [5, 8] 82.89 44 647798 25725
